age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,contact_month,contact_year,id_,income,kidhome,teenhome,dt_customer,numwebvisitsmonth,age_group
33,technician,married,professional_course,no,no,no,telephone,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2018,710b046e-debf-4335-8b66-d3692d2a6192,88278,2,2,2012-02-17,26,31-45
40,blue-collar,married,basic_4y,unknown,no,no,telephone,48,2,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,9,2018,5c169818-a940-4280-99e8-5ab209538b76,162001,1,0,2012-02-14,4,31-45
33,technician,married,professional_course,no,yes,no,telephone,350,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2016,a06d66a8-fc49-4f99-950a-c5988d7c796d,25192,2,2,2012-07-13,9,31-45
39,management,married,university_degree,no,yes,no,telephone,30,24,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,4,2018,8549958e-99f2-46b3-90c7-7bba84a703c4,23930,2,0,2012-06-30,23,31-45
32,blue-collar,married,professional_course,no,no,no,telephone,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2016,bff8cdfa-93d9-41d3-b0f0-9e14119e3cb4,56301,0,1,2012-10-01,28,31-45
41,blue-collar,married,basic_9y,unknown,no,no,telephone,204,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2015,16556bcf-d222-418f-b0d2-febc5c54ef55,39193,0,1,2012-04-20,2,31-45
38,technician,married,professional_course,no,no,no,telephone,36,24,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,5,2017,66e4641f-8ad4-4601-b879-2c16da1db312,35041,1,2,2012-12-10,6,31-45
37,unemployed,married,basic_9y,no,no,no,telephone,139,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2015,b5c1cc6a-5e65-4043-9052-7f9767c7ebb1,6294,1,0,2012-11-13,31,31-45
42,housemaid,single,basic_4y,no,no,no,telephone,322,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2016,230376bf-50f3-4a17-ab99-b89f10210b49,82000,1,0,2012-10-06,29,31-45
40,self-employed,married,basic_4y,unknown,no,no,telephone,420,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2016,8976c988-9bc0-43b2-b69b-ef8adc44c18c,8424,2,0,2012-10-31,32,31-45
40,administrative,married,university_degree,unknown,unknown,unknown,telephone,65,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2019,8d41138d-f992-4795-b42a-87d5213a0b81,173804,0,0,2012-05-29,21,31-45
56,blue-collar,married,basic_9y,unknown,no,no,telephone,143,2,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,2,2015,febd7cf4-3c25-4973-add7-3336d331d3e5,103752,2,2,2012-10-14,7,46-60
38,blue-collar,married,high_school,unknown,no,no,telephone,58,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2019,ab41c867-5b65-4138-8c56-05ec175ce299,123281,2,0,2012-08-19,32,31-45
44,administrative,married,university_degree,unknown,yes,yes,telephone,545,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2017,c293096a-4044-4f76-badd-6db2903231c1,163734,1,1,2012-08-07,32,31-45
37,technician,single,high_school,no,yes,yes,telephone,190,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,2,2017,de8f517a-d9dd-4a6a-bbba-921b01dc0c05,139815,1,0,2012-10-02,27,31-45
40,administrative,married,high_school,unknown,yes,no,telephone,85,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2017,99b73eb7-c9eb-40a1-b358-14306d419fcf,122476,0,2,2012-12-30,15,31-45
41,blue-collar,married,basic_9y,no,no,no,telephone,1085,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",yes,1,2018,bfcf3147-5929-4d07-be87-76679741953e,140685,0,0,2012-08-17,20,31-45
38,administrative,married,basic_9y,unknown,yes,no,telephone,514,2,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,8,2018,96842a14-d7c1-42c1-be6b-0f91c26874ed,174943,1,0,2012-05-24,9,31-45
27,student,single,high_school,unknown,no,no,telephone,471,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,4,2018,d1826786-4a2f-4fc5-9617-2d0eb6bc2a0b,111744,2,0,2012-12-19,15,18-30
35,administrative,single,university_degree,no,no,yes,telephone,159,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2019,a93da484-d4f8-45c1-8ff7-e05de106d6a7,74401,2,0,2012-04-07,12,31-45
39,management,married,basic_6y,unknown,yes,no,telephone,38,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2017,10e18947-9948-4506-98e6-7ca4512716da,55332,2,2,2012-12-22,21,31-45
34,technician,married,university_degree,no,no,no,telephone,191,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2015,3f3f1ac5-f245-471e-a7e4-5d37a8c90c47,53830,2,0,2012-03-15,12,31-45
34,blue-collar,divorced,professional_course,no,no,no,telephone,10,23,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,9,2017,c5717b9a-91a1-4ee0-aff5-a03ecfc95e6f,93475,0,2,2012-02-23,17,31-45
53,administrative,divorced,university_degree,no,no,no,telephone,1330,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2019,b9e76d2c-8a4e-4f8f-88b3-e1b946eedd4c,121226,1,1,2012-11-16,25,46-60
45,administrative,married,high_school,no,no,no,telephone,48,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2018,7e104ecd-d40b-4b36-a139-21761fba5051,124402,2,1,2012-07-13,9,31-45
34,technician,single,high_school,no,no,no,telephone,236,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2018,4e006ec0-0d5e-48ab-9955-a7a0135f68d7,32990,2,1,2012-04-18,13,31-45
47,technician,married,basic_9y,no,yes,no,telephone,503,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2017,f56eecf1-be4b-4e83-8f85-17c2e51b0242,26750,1,0,2012-03-26,3,46-60
31,services,married,high_school,no,no,yes,telephone,108,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2018,839954c9-7cac-46da-838d-1112dba3605a,13254,1,2,2012-09-26,2,31-45
39,management,married,university_degree,no,no,no,telephone,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2015,682c34a8-228c-4875-a8c9-4258ada781c9,68711,2,1,2012-10-14,10,31-45
35,blue-collar,single,basic_6y,no,no,no,telephone,319,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2015,b5a32924-e480-44a3-a497-6bc95fce8ce9,106848,1,0,2012-09-11,24,31-45
37,blue-collar,single,professional_course,no,yes,no,telephone,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2017,56b387ad-bd04-4e80-89d9-774951f7bc43,154925,1,0,2012-11-01,26,31-45
34,services,married,high_school,unknown,unknown,unknown,telephone,82,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2017,dac0543e-2c7a-40a3-981f-b094479795dd,126667,2,0,2012-04-08,9,31-45
35,administrative,single,basic_4y,unknown,unknown,unknown,telephone,248,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2016,2f4e5e10-7c41-4966-b07d-263d20238b7a,144551,1,0,2012-06-16,12,31-45
43,technician,single,basic_9y,no,yes,no,telephone,461,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2015,01fcaa26-fec7-48de-83dc-8cbad4993716,127707,2,0,2012-03-21,25,31-45
50,self-employed,married,basic_4y,unknown,yes,no,telephone,313,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2017,12349f47-3b46-488e-adcc-c22735c62ff6,90337,0,0,2012-12-11,20,46-60
38,management,married,university_degree,no,no,no,telephone,197,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2016,d2e77ba5-abcc-4659-a9a4-e667d9eeabec,95731,2,0,2012-03-01,18,31-45
53,administrative,divorced,university_degree,no,no,no,telephone,80,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2019,f9758ab1-479a-46cc-8883-ae5038ffdc34,82958,1,2,2012-09-04,7,46-60
28,administrative,married,high_school,no,no,no,telephone,113,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,4,2017,964c251d-e05c-4e73-8278-d1da54b26825,146782,1,2,2012-05-19,29,18-30
35,administrative,single,basic_6y,no,yes,yes,telephone,613,1,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,8,2017,9bf107f6-3785-41a9-9e16-a4d1244e5ec6,162047,1,1,2012-12-31,24,31-45
41,blue-collar,married,basic_9y,unknown,no,no,telephone,201,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2017,351729a1-dded-4b60-807b-b9de4ad92d35,53451,2,2,2012-08-10,22,31-45
33,technician,married,professional_course,no,no,no,telephone,1271,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2018,6275e3fd-1586-45c5-90f5-51b8289f90d0,99041,1,2,2012-01-02,2,31-45
37,administrative,married,university_degree,no,no,no,telephone,155,3,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,12,2018,4694e2d4-6028-4440-90a0-cb2b7528acee,56315,2,0,2012-08-08,14,31-45
35,administrative,married,university_degree,no,no,no,telephone,466,2,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,11,2016,4c68ed07-1774-43e2-b4b5-0d5170f109c2,22675,0,2,2012-02-05,20,31-45
31,unemployed,married,university_degree,no,no,no,telephone,298,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2015,7586c931-a750-4d24-a775-923b7d080aa9,102912,1,2,2012-11-23,18,31-45
51,technician,married,professional_course,unknown,yes,no,telephone,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2019,41505434-194e-4798-acd4-ff7c8f70b7a7,72694,0,0,2012-01-18,30,46-60
51,administrative,married,basic_9y,unknown,yes,no,telephone,114,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2016,3424d768-c5f7-4620-98bb-8f12f596adce,114724,0,1,2012-12-03,8,46-60
50,self-employed,married,university_degree,no,yes,no,telephone,306,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2017,18b17f03-3e47-4a4a-bbab-07dae39eecc2,111611,1,2,2012-06-28,29,46-60
60,self-employed,married,professional_course,unknown,no,no,telephone,162,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2019,b59f5d68-cb80-44b2-b7ac-4f99847cd656,44944,2,1,2012-07-18,16,46-60
28,blue-collar,married,basic_6y,unknown,no,no,telephone,419,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2018,5e53b6c7-9817-4d04-81d1-2c6a8f32457a,14972,2,2,2012-12-02,12,18-30
52,self-employed,single,university_degree,unknown,yes,no,telephone,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2017,059124a8-caa0-4005-af80-360ded16193e,22407,0,2,2012-01-01,3,46-60
56,technician,married,unknown,no,no,no,telephone,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,6,2019,41520e68-1a1d-4fd0-8988-628fc7da3bfc,58010,0,1,2012-12-06,30,46-60
42,administrative,single,university_degree,no,no,no,telephone,298,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2015,2a025275-d2cd-450e-8fe2-68bcc38ab88d,24569,2,0,2012-09-19,6,31-45
39,blue-collar,divorced,basic_9y,no,unknown,unknown,telephone,92,1,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,12,2018,9a50bad8-942d-48a3-bd1d-e876db895409,51979,2,2,2012-07-11,21,31-45
47,administrative,married,university_degree,no,no,no,telephone,143,1,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,12,2019,bc1e2b94-2347-4a91-801e-68435ac9a369,21358,0,1,2012-02-08,14,46-60
49,blue-collar,married,basic_4y,unknown,no,no,telephone,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,6,2016,98607a76-e62c-48eb-a77f-51bdd4d9555d,52736,2,1,2012-04-30,26,46-60
56,administrative,married,high_school,no,yes,no,telephone,21,20,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2016,7d0bc859-8926-4342-bf6e-0cf75e54c5f1,16728,1,0,2012-09-07,15,46-60
46,administrative,married,high_school,no,no,no,telephone,354,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2017,25564b86-f2e8-47b4-b8e6-12175ee0b744,128368,1,0,2012-12-12,17,46-60
53,blue-collar,divorced,basic_4y,unknown,no,no,telephone,63,3,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,8,2015,f86eefd4-6d8d-497a-bf97-5f1eb9240a39,160046,1,2,2012-04-05,31,46-60
38,unemployed,married,basic_9y,no,no,no,telephone,56,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2015,c3a625c1-985d-4b84-adbb-d71d5ee47061,174676,1,1,2012-03-26,31,31-45
36,administrative,divorced,high_school,no,yes,yes,telephone,354,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2015,815b212c-982c-456a-9bb3-fda8ef325c53,25008,2,0,2012-09-12,25,31-45
33,blue-collar,married,basic_6y,unknown,unknown,unknown,telephone,161,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2019,2944867a-2df0-4c08-b1bb-188d2b773051,59901,2,0,2012-01-29,8,31-45
33,blue-collar,married,basic_6y,unknown,no,no,telephone,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2019,58c7d251-a062-4dcd-a8d9-5822ce728141,45285,0,2,2012-01-19,21,31-45
34,blue-collar,married,basic_6y,unknown,no,no,telephone,176,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2015,5d26b4c1-5e10-4bfa-b7aa-c563ff156cbf,135991,0,2,2012-06-09,31,31-45
54,technician,married,university_degree,unknown,no,no,telephone,431,2,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,11,2018,4d78ca3f-0f3f-4d04-9176-74c7afcc68a6,153049,1,2,2012-12-01,18,46-60
47,retired,married,basic_4y,unknown,no,no,telephone,63,2,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,10,2019,39280ff4-fbfe-4d20-a42f-5e878c48edf7,107842,1,0,2012-04-19,24,46-60
36,blue-collar,married,high_school,no,no,yes,telephone,164,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2017,ce80c33c-5d00-4d64-94ca-6f5e9081eaa3,34291,2,1,2012-06-21,7,31-45
35,blue-collar,divorced,basic_6y,unknown,no,no,telephone,81,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2018,3502a1f8-d0a4-4fb4-91ac-3a71321f5819,48209,0,1,2012-08-04,25,31-45
39,unemployed,married,professional_course,no,yes,no,telephone,136,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2018,57530e15-8e42-42de-9cf2-50c4c8bb94f3,169073,1,2,2012-03-26,31,31-45
31,services,married,high_school,no,yes,no,telephone,303,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2016,6d97ecd6-3465-4653-83b3-d493285bf237,125108,0,1,2012-03-29,30,31-45
30,services,divorced,basic_9y,no,no,no,telephone,158,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2016,f6e30493-c4f1-45e6-a686-ea012c699a7a,41563,2,1,2012-08-03,19,18-30
39,technician,married,professional_course,no,yes,no,telephone,118,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2015,61f33a1c-d551-4dfc-a7c5-4d9d56a261e7,167141,1,1,2012-08-13,1,31-45
41,unemployed,married,unknown,no,no,no,telephone,280,3,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,4,2016,856e5f57-6bdb-44af-b8e8-a10e6905893b,131382,0,2,2012-09-18,8,31-45
29,administrative,married,university_degree,no,no,no,telephone,39,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2019,549e6f92-7b5c-4303-8d7e-0b2f66639170,8800,0,2,2012-09-09,20,18-30
50,entrepreneur,married,basic_9y,no,yes,no,telephone,82,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2017,647f6a2b-7ada-4686-a489-676ecb6a9462,21667,0,1,2012-04-07,23,46-60
36,administrative,married,high_school,no,no,no,telephone,355,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2018,32b90a41-e819-4893-be66-b7a7245cda45,43544,1,0,2012-11-19,30,31-45
31,technician,married,university_degree,no,yes,no,telephone,59,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2019,8b9b18f0-5c25-4cc6-b97c-9c1c4f997114,55600,0,0,2012-11-18,29,31-45
35,technician,married,professional_course,unknown,yes,no,telephone,34,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2018,c4fbcd02-c9fc-4b9e-9a9e-8fe2d50bfd5c,169185,2,1,2012-03-26,30,31-45
33,administrative,single,university_degree,no,yes,no,telephone,342,10,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2015,8e756032-bf38-415c-abef-0739c2965afa,93513,2,1,2012-08-19,31,31-45
41,blue-collar,married,basic_9y,unknown,no,no,telephone,72,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2017,596a7ba8-4ed5-4b18-b4d1-2c2872022945,49099,1,1,2012-04-11,25,31-45
41,technician,divorced,basic_4y,no,yes,no,telephone,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2017,67021588-e4c9-410c-a0b1-34b9ed894ca8,21538,2,0,2012-10-31,24,31-45
40,technician,married,basic_9y,no,no,no,telephone,27,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2019,5fcc867d-0d1a-45f8-847b-c51b1f328d31,30068,0,1,2012-08-16,8,31-45
42,administrative,single,university_degree,no,yes,no,telephone,520,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2018,2fb99da2-8f8b-49c7-bae8-baab4e8071e2,73721,2,0,2012-06-17,25,31-45
38,administrative,single,university_degree,unknown,yes,no,telephone,188,7,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,1,2016,8b77e360-cd96-465f-8d07-4abbb6f681b1,144897,1,1,2012-11-18,24,31-45
32,blue-collar,married,basic_9y,no,no,no,telephone,93,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2016,224118c0-832d-41f6-9661-9427dfee4345,21939,2,2,2012-01-29,13,31-45
43,administrative,divorced,university_degree,no,no,no,telephone,70,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2017,c181cd31-74be-4c50-a3c4-f04832c11575,14325,0,1,2012-02-16,31,31-45
38,technician,married,professional_course,no,yes,no,telephone,95,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2018,7b0a692a-5652-445a-9063-7fe94d8799a3,158129,2,2,2012-02-19,12,31-45
34,technician,single,professional_course,no,no,no,telephone,392,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2019,5895ff04-3db5-4480-a0b1-cee8ec70ebc9,98176,1,2,2012-04-21,32,31-45
44,administrative,divorced,university_degree,no,yes,no,telephone,25,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2017,8dff20ab-9451-4db9-98a7-365ce4dd84fa,54804,2,2,2012-07-11,30,31-45
48,self-employed,married,basic_9y,unknown,no,no,telephone,246,4,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,3,2018,b013ab2e-c5b4-4f9b-a7e9-e0c42d70201c,78290,2,1,2012-11-17,11,46-60
34,technician,married,university_degree,no,no,no,telephone,94,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2019,f6e92428-14d0-4f47-9302-39652c763d8a,133502,0,1,2012-06-28,21,31-45
35,technician,married,basic_9y,no,yes,no,telephone,197,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,2,2016,133da03d-3921-4175-8ddf-cee34ff8c057,14375,0,1,2012-06-09,12,31-45
25,blue-collar,single,high_school,no,yes,no,telephone,446,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2018,3cba685f-08db-40e6-bf36-275288bb146d,157633,0,1,2012-09-10,20,18-30
51,self-employed,married,university_degree,unknown,no,no,telephone,145,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2016,2d6605d8-5e92-4a6c-836a-e415c4c0c2a8,15534,2,0,2012-10-28,20,46-60
29,technician,married,university_degree,no,no,yes,telephone,252,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,2,2017,ed59e61f-0b2f-4006-811c-be0dbcbdcad8,23390,2,0,2012-10-05,8,18-30
27,self-employed,single,university_degree,no,no,yes,telephone,100,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2015,eac7dbe2-b5d1-4886-94a7-98284f2242a0,153079,0,1,2012-10-26,18,18-30
55,administrative,married,basic_4y,unknown,no,no,telephone,1469,9,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",yes,4,2016,05c6e377-0186-4139-822f-169e8993efa9,23903,1,0,2012-10-18,23,46-60
27,technician,single,professional_course,no,no,no,telephone,112,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2017,96f85968-32b3-4d7f-8403-adf587d55603,87584,0,2,2012-07-14,1,18-30
41,housemaid,married,university_degree,unknown,no,no,telephone,235,3,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,12,2019,73a3f585-73f0-4fdc-843a-2b88b65ff156,91063,0,0,2012-05-16,4,31-45
54,administrative,married,unknown,unknown,no,no,telephone,34,16,999,0,nonexistent,1.4,,-41.8,4.967,"5228,1",no,5,2019,3efdceec-3439-45c5-9277-37c7b94ae16d,31534,1,2,2012-12-11,23,46-60
32,administrative,single,university_degree,no,unknown,unknown,telephone,121,4,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,8,2016,8427ad27-c04e-4ce5-859d-4322d6ec270a,118537,2,0,2012-03-19,22,31-45
29,technician,married,professional_course,no,no,no,telephone,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2016,f338ca82-7be8-4bf2-9af3-eec7bb4d312c,143181,0,0,2012-01-26,20,18-30
42,blue-collar,married,basic_9y,unknown,no,no,telephone,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2019,e6355b16-7e7c-45b6-bb6d-e054d114c14a,40128,1,2,2012-03-23,1,31-45
32,technician,married,basic_9y,no,no,no,telephone,82,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,9,2015,d94e41f5-85b9-45da-bf94-48ba7674206f,158754,0,2,2012-02-19,9,31-45
47,technician,single,professional_course,unknown,no,no,telephone,61,1,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,5,2018,c6070ba1-fcaa-4c29-8092-1eb8c5817baf,150451,2,1,2012-10-10,6,46-60
25,housemaid,married,basic_9y,no,no,no,telephone,152,1,999,0,nonexistent,1.4,94.465,-41.8,,"5228,1",no,2,2017,135edfff-74e3-49e8-8f49-5f47ad3eee6e,34740,1,1,2012-03-24,8,18-30
40,administrative,married,university_degree,no,yes,no,telephone,606,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2017,e7fa9d76-fd1f-4c6a-aae3-afe48c3bb275,174049,1,2,2012-11-03,3,31-45
34,technician,married,university_degree,no,no,no,telephone,288,12,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,6,2017,4c8b8039-9aa5-4f44-a50f-12df0d6d8b74,48742,1,0,2012-02-01,12,31-45
33,blue-collar,married,basic_9y,no,yes,no,telephone,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,5,2019,abfd22f9-7a74-414d-b348-b1018b0d3928,155342,1,0,2012-11-22,2,31-45
37,entrepreneur,married,basic_9y,no,no,no,telephone,50,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2015,6ca77a30-b61d-4746-b5f5-738ddf89327c,165852,2,0,2012-02-01,16,31-45
37,unemployed,married,professional_course,no,no,no,telephone,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,12,2019,36b9cdc9-9db9-49ab-95af-d8f969976c29,171708,2,1,2012-01-07,12,31-45
52,blue-collar,married,basic_4y,no,yes,no,telephone,160,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,10,2019,df6006f0-742d-41cf-b934-a45eb5b89cf6,15356,2,1,2012-11-01,28,46-60
39,management,married,university_degree,no,yes,no,telephone,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,11,2019,0a43b06d-f1e6-4ae0-97bb-cd7e6975ca75,173760,0,0,2012-08-08,4,31-45
43,blue-collar,divorced,basic_9y,unknown,no,yes,telephone,222,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,4,2019,7f81eabb-2165-47b1-a5e0-ead9fd1010de,90620,1,1,2012-08-15,29,31-45
39,administrative,single,university_degree,unknown,no,no,telephone,122,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,8,2017,c070885e-b40d-4324-9d94-af0646db58ec,67189,0,0,2012-07-15,15,31-45
30,administrative,married,university_degree,no,no,no,telephone,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,1,2018,56cab44e-c762-489c-b40b-0c1ea5602a66,149375,1,0,2012-05-16,31,18-30
35,services,married,professional_course,unknown,no,no,telephone,103,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,4,2017,f5de52d7-edb1-4314-bab0-db324e2d141f,80731,0,2,2012-02-25,2,31-45
39,management,married,university_degree,no,yes,yes,telephone,383,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,3,2018,cd773252-b39c-458f-b2a1-3308bcfdda47,108517,2,0,2012-08-23,29,31-45
38,technician,single,professional_course,unknown,yes,no,telephone,111,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,"5228,1",no,7,2018,ba743095-30ad-4345-bdac-7d27ed0a3957,67957,2,0,2012-11-19,18,31-45
